split	drug_smiles	max_tanimoto_to_train	bucket	is_in_train
test	C=CC[C@@H](CC/C(C)=C/C=C/CC/C=C\[C@@H]1CSC([C@@H]2C[C@@H]2C)=N1)OC	0.2	[0.0, 0.3)	False
test	O=C([O-])Cc1c[nH]c2ccc(Br)cc12	0.7105	[0.7, 0.9)	False
test	CCC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O	1.0	[0.9, 1.0]	True
test	Cc1cc(C#N)cc(C)c1Oc1ccnc(S(=O)(=O)CC(=O)Nc2ccccc2)n1	0.4146	[0.3, 0.5)	False
test	NS(=O)(=O)c1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1	0.4239	[0.3, 0.5)	False
test	C=CC(=O)N1CC2(CCN(c3nc4c(c(N[C@H](Cc5nnc(C)o5)CC(C)C)n3)CCCC4)C2)C1	0.3656	[0.3, 0.5)	False
test	Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cc4c(cc3Cl)OCO4)ccc12	1.0	[0.9, 1.0]	True
test	N#Cc1cc(Cl)cc(Oc2ccc(OS(=O)(=O)F)cc2Cl)c1	0.4688	[0.3, 0.5)	False
test	CC(=O)NCCCCc1cccc2c1SCCO2	0.3889	[0.3, 0.5)	False
test	CCc1c(Sc2cc(C)cc(C)c2)n(CCC2CCCC2)c(=O)[nH]c1=O	0.2817	[0.0, 0.3)	False
test	O=C(N[C@H](Cc1ccccc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1	0.8333	[0.7, 0.9)	False
test	NCc1ccccc1-c1cccc(-c2cc(=O)n(O)c3ncccc23)c1	0.3529	[0.3, 0.5)	False
test	CCC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1	1.0	[0.9, 1.0]	True
test	C=C1CCCC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/[C@H](C)CCO	0.377	[0.3, 0.5)	False
test	CCCN(C[C@@H](O)c1cccnc1)C(=O)C1Cc2cc(C#N)c(C#N)cc2C1	0.3117	[0.3, 0.5)	False
test	NC(=O)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]([NH3+])Cc1ccc(O)cc1)C(=O)[O-]	0.6813	[0.5, 0.7)	False
test	CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(F)cc1)NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C	1.0	[0.9, 1.0]	True
test	CNC[C@H]1CN(c2c(NC(=O)c3ccn(CC(F)F)n3)ccc(Oc3ccccc3Cl)c2Cl)CCN1C	0.3158	[0.3, 0.5)	False
test	O[C@H]1CCN(Cc2ccc([C@H]3COc4cccnc4O3)cc2)C1	0.3919	[0.3, 0.5)	False
test	CC(C)Oc1cc(F)ccc1Nc1ncnc2ccc(-c3ccc(C(=O)N4CCNCC4)cc3)nc12	1.0	[0.9, 1.0]	True
test	C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC[C@@H](Oc2ncccn2)C1	0.7538	[0.7, 0.9)	False
test	N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC[C@H]3CO)nc3cnc4[nH]ccc4c32)CC1	1.0	[0.9, 1.0]	True
test	CCCN(CC(O)c1cnccn1)C(=O)C1Cc2cc(Cl)c(Cl)cc2C1	0.3258	[0.3, 0.5)	False
test	Cn1cccc1C(=O)Nc1nc2ccc(Cl)cc2s1	0.5357	[0.5, 0.7)	False
test	CC(C)(C)NC(=O)[C@@H]1CCCN1C[C@H](O)[C@@H]1Cc2ccc(cc2)OCCCOc2cc3ccccc3cc2C(=O)N[C@@H](CC(N)=O)C(=O)N1	0.4762	[0.3, 0.5)	False
test	CC(C)c1cc(NC(=O)c2ccc(Br)cc2)n[nH]1	0.4259	[0.3, 0.5)	False
test	CC(O)[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H]1CCCN(C(=N)N)C1O	1.0	[0.9, 1.0]	True
test	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Br)cc23)c1	0.5517	[0.5, 0.7)	False
test	Cn1nnc2ccc(-c3c(N)c4ccc(C(F)(F)F)nc4n(-c4ccc(Cl)cc4)c3=O)cc21	0.3412	[0.3, 0.5)	False
test	[C-]#[N+]C1=C(C)N(c2cccc(C(F)(F)F)c2)c2nc(C(C)C)nn2C1c1ccc(C#N)cc1	0.439	[0.3, 0.5)	False
test	N#Cc1c(N2CCC3(CCC3)CC2)c2cc(C(O)CO)ncc2[nH]c1=O	0.3836	[0.3, 0.5)	False
test	CCOc1cc(-c2cc(NCCn3c(C)cc4c(Cl)ccc(F)c43)ncn2)sc1C(=O)O	0.8824	[0.7, 0.9)	False
test	CC(C)(C)NC(=O)C1CCCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	0.8193	[0.7, 0.9)	False
test	c1ccc(C(c2ccc(Nc3nc4ccccc4o3)cc2)n2ccnc2)cc1	0.5682	[0.5, 0.7)	False
test	CCNC(CNC(=O)c1ccnc(-c2cnn3ccc(-c4ccccc4)nc23)c1)C(C)C	0.3976	[0.3, 0.5)	False
test	CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1	1.0	[0.9, 1.0]	True
test	COC[C@H](O)CN(C)c1ncc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(Cl)c3)c2n1	0.4818	[0.3, 0.5)	False
test	O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Cc2ccccc2)c1)N1CCC(N2CCCC2)CC1	1.0	[0.9, 1.0]	True
test	COc1ccc(S(=O)(=O)Nc2ccc(N[C@H](C(=O)O)[C@@H](C)OC(C)(C)C)c3ccccc23)cc1	0.4576	[0.3, 0.5)	False
test	COC(=O)c1ccc2c(=O)[nH]c(CN3c4ccccc4CC3C)nc2c1	0.4217	[0.3, 0.5)	False
test	CC1(C)[C@@H](Nc2nc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@@H]1O	0.4878	[0.3, 0.5)	False
test	O=C(CO)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N[C]([O-])OCc1ccccc1	0.78	[0.7, 0.9)	False
test	Clc1cc(Nc2ncnc3cnc(N4CCO[C@H]5C[C@H]54)nc23)ccc1Oc1ccn2ncnc2c1	0.4685	[0.3, 0.5)	False
test	Cc1ccccc1C(OCCn1c([N+](=O)[O-])cnc1C)c1ccccc1	0.5161	[0.5, 0.7)	False
test	CCC(CC)C(/C=C1\OC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O	0.3151	[0.3, 0.5)	False
test	COC(=O)Nc1ccc2[nH]cc(CCNC(C)=O)c2c1	0.6875	[0.5, 0.7)	False
test	O[C@H]1CCCN(c2nc(Nc3cccc(C(F)(F)F)c3)nc(Nc3cccc(C(F)(F)F)c3)n2)C1	0.5147	[0.5, 0.7)	False
test	CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(F)c(C)c3)oc2C)c1)C(=O)O	1.0	[0.9, 1.0]	True
test	O=S(=O)(Nc1cc(-c2ccc3nccc(-c4cccnc4)c3c2)cnc1Cl)c1ccc(F)cc1	1.0	[0.9, 1.0]	True
test	CC(=O)NCCC1CCc2ccc3nc(C)sc3c21	0.4127	[0.3, 0.5)	False
test	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\C1CN2CCC1C2	1.0	[0.9, 1.0]	True
test	CCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1	1.0	[0.9, 1.0]	True
test	COCCS(=O)(=O)C(C(=O)NCC(=O)NC1CC1)c1nc2ccc(-c3cnc(Cl)n3C)cc2s1	0.7284	[0.7, 0.9)	False
test	CC(C)(C)NC(=O)C1N(C[C@@H](O)CNC(=O)[C@@H]2N[C@@H](C(NC(=O)Cc3ccccc3)C(=O)NCc3ccccc3)SC2(C)C)C(C)(C)SC1(C)C	1.0	[0.9, 1.0]	True
test	CN(C)Cc1ccc(COCCNC(=O)O[C@@H]2C[C@@H](COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)N(C)C2)cc1	0.2899	[0.0, 0.3)	False
test	CCC(NC(=O)c1ccc2c(ccn2Cc2ccc(Cl)nc2)c1)c1ccccc1	0.5	[0.5, 0.7)	False
test	O=C1OCCCc2c(Cl)cc3[nH]ncc3c2-c2ncc3c(nc(O[C@H]4CCOC4)nc3c2F)N2CCOC[C@H](C2)O1	0.3019	[0.3, 0.5)	False
test	COc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cnccc23)c1	1.0	[0.9, 1.0]	True
test	CCCCc1nn(-c2cc(NC(C)=O)ccc2Cl)c(=O)n1Cc1ccc(-c2cc(CCC)ccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F	1.0	[0.9, 1.0]	True
test	O=C(NC[C@@H]1CCC[C@H]1NC(=O)c1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	1.0	[0.9, 1.0]	True
test	COc1ccc(-c2c(CC#N)[nH]c3c(-c4ccccc4)c(-c4ccccc4)nn3c2=O)cc1	0.4675	[0.3, 0.5)	False
test	Cc1coc2ccc(-c3cc(Nc4cnccc4S(C)(=O)=O)cc4nccnc34)cc12	0.7015	[0.7, 0.9)	False
test	C[C@@H](O)[C@H](CO)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12	1.0	[0.9, 1.0]	True
test	CCc1cc(/C=C/N2C(=O)c3ccccc3C2=O)c(O)nc1C	0.3448	[0.3, 0.5)	False
test	Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccc(Cl)cc2)n(C)c1=O	0.5088	[0.5, 0.7)	False
test	CC(=O)N(C)CCCOc1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2	0.3651	[0.3, 0.5)	False
test	CC(C)[C@@H](NC(=O)[C@@H]1CCC[C@H]1O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1	0.6087	[0.5, 0.7)	False
test	OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O	0.9167	[0.9, 1.0]	False
test	N#CC[C@]1(n2cc(-c3nc(-c4cc[nH]n4)cn4nccc34)cn2)C[C@@H](C#N)C1	1.0	[0.9, 1.0]	True
test	COc1ccc(-c2nc3ncc(Br)c(NCCCNC(=O)C4CCCC4)c3[nH]2)cc1	1.0	[0.9, 1.0]	True
test	O=c1[nH]cc(SCc2ccccn2)cc1O	0.4074	[0.3, 0.5)	False
test	CCCCCCn1cnc2c(Nc3ccc(Cl)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc21	0.6719	[0.5, 0.7)	False
test	C=CC(=O)N1CC(NC(=O)Cn2c(C)c(-c3ccccc3CN(C)C)c3cc(Cl)ccc32)C1	0.4059	[0.3, 0.5)	False
test	Cc1cc(=O)n(-c2ccc(S(=O)(=O)O)cc2)[nH]1	1.0	[0.9, 1.0]	True
test	CC(C)C(NC(=O)c1ccc(S(=O)(=O)NC(=O)c2ccc(CCSc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)cc1)C(=O)N1[C@@H](C(=O)NC(C(=O)C(F)(F)F)C(C)C)C[C@H]2CCCC[C@H]21	0.7677	[0.7, 0.9)	False
test	C#CCn1nc(/C=C/c2ccccc2)oc1=O	0.3396	[0.3, 0.5)	False
test	CCCc1c(OCCCOc2cccc3c2ccn3CCC(=O)O)ccc2c(C(F)(F)F)noc12	0.6753	[0.5, 0.7)	False
test	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CSSC[C@@H](NC(=O)C[NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](CC(C)C)C(=O)N1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)[O-]	0.578	[0.5, 0.7)	False
test	O=C(Nc1ccc(F)cc1)C1=C(O)C(CCc2ccccc2)NC1=O	0.375	[0.3, 0.5)	False
test	NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCc2ccccc2)c(NCc2ccccc2)c1F	1.0	[0.9, 1.0]	True
test	Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2	1.0	[0.9, 1.0]	True
test	CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(F)(F)CC2)C1	1.0	[0.9, 1.0]	True
test	COc1cccc2c1-c1ccccc1C2(O)C(F)(F)F	0.3898	[0.3, 0.5)	False
test	O=C(NCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)c1ccc2c(ccn2Cc2ccc(C(=O)NO)c(F)c2)c1	1.0	[0.9, 1.0]	True
test	c1ccc2[nH]c(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1	0.5849	[0.5, 0.7)	False
test	O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2cn[nH]c12	1.0	[0.9, 1.0]	True
test	O=c1[nH]c(CC2C=CCC2)nc2c1cnn2C1CCCC1	0.6	[0.5, 0.7)	False
test	Cc1c(NC(=O)c2noc3c2CCc2cc(CC(C)C)ccc2-3)c(=O)n(-c2ccccc2)n1C	1.0	[0.9, 1.0]	True
test	O=C(NC1CCN(C(=O)C(F)(F)F)CC1)NC12CC3CC(Cl)(CC(C1)c1ccccc13)C2	1.0	[0.9, 1.0]	True
test	CC1CCCN1C(=O)c1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2	0.4754	[0.3, 0.5)	False
test	CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NC1CCC(O)C1	0.4505	[0.3, 0.5)	False
test	CCC1(c2ccc(CSc3ccccc3)cc2)Oc2ccccc2-n2cccc2C1=O	0.8421	[0.7, 0.9)	False
test	NC(=[NH2+])c1ccc(NC(=O)c2ccccc2O)cc1	1.0	[0.9, 1.0]	True
test	CN(C)CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1	1.0	[0.9, 1.0]	True
test	Cc1ccc(C(=O)Oc2cccc(/C=C3\N=C4SCCCCN4C3=O)c2)cc1	0.6667	[0.5, 0.7)	False
test	C[C@H](NC(=O)P(=O)(O)O)C1CCCCC1	1.0	[0.9, 1.0]	True
test	COc1cccc(-n2cc(C(=O)N3CCN(c4ccc5ccccc5n4)CC3)nc2-c2ccc(C)cc2)c1	0.4533	[0.3, 0.5)	False
test	CCCOC(=O)N1C=C(Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)C(C(=O)O)CC1	1.0	[0.9, 1.0]	True
test	N#CC[C@H]1CC[C@@H](c2nnn3cnc4[nH]ccc4c23)CC1	1.0	[0.9, 1.0]	True
test	O=C(NC1CCC(F)(F)CC1)C(C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2ccccc21	0.8421	[0.7, 0.9)	False
test	C=CCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)ccc1OC(C(=O)O)c1ccccc1	1.0	[0.9, 1.0]	True
test	FC(F)(F)c1ccc(-c2cc(NCCCC3CCCNC3)c3ccccc3n2)c(C(F)(F)F)c1	1.0	[0.9, 1.0]	True
test	CCCc1cc(-c2cc(NCCn3c(C)cc4c(C)ccc(F)c43)ncn2)cc(OC)c1C(=O)O	1.0	[0.9, 1.0]	True
test	O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccccc3)cc(-c3ccc4c(c3)OCO4)c2)c1CCC(=O)O	0.7931	[0.7, 0.9)	False
test	Cc1cc(CC(=O)O)ccc1NC(=O)c1ccc(C(C)(C)C)cc1	0.5778	[0.5, 0.7)	False
test	N#Cc1cnccc1-c1cccc2c1CCN2C(=O)[C@@H]1CCCN1C#N	0.8	[0.7, 0.9)	False
test	O=c1ccn([C@@H]2O[C@@H](C[NH+]3CCCC3)[C@H](O)[C@H]2O)c(=O)[nH]1	0.9767	[0.9, 1.0]	False
test	CNC(=O)c1cc(-c2cnc3cc(-c4cnn(C)c4)c(O[C@H]4CCOC4)nn23)c(F)c(C(F)F)c1	1.0	[0.9, 1.0]	True
test	COc1cc(/C=C/C(=O)c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC	0.6744	[0.5, 0.7)	False
test	COc1ccccc1C(=O)n1nc(N)c2ccc(C3=CCOC3)nc21	0.4118	[0.3, 0.5)	False
test	C#CCNC1CCc2c(OCCCOc3ccc(CC)cc3)cccc21	0.5424	[0.5, 0.7)	False
test	Cc1nc(N2CCC[C@H]2CO)c2c(n1)[nH]c1c(C3CC3)cccc12	1.0	[0.9, 1.0]	True
test	CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(O)CC(N)=O)[C@@H](C)CC	1.0	[0.9, 1.0]	True
test	CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CCC[C@H]2COC)c1	0.3514	[0.3, 0.5)	False
test	CC1(C)CC(=O)c2c(nc3c(c(C#N)cn3Cc3ccccc3)c2-c2c(F)cccc2F)C1	0.4225	[0.3, 0.5)	False
test	Cc1ccc(NC(=O)c2ccc(OCCCCn3ccnc3)c(I)c2)cc1Nc1nccc(-c2cccnc2)n1	0.6026	[0.5, 0.7)	False
test	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3ccc(CO)cc3[nH]2)CC1	0.6479	[0.5, 0.7)	False
test	N#Cc1ccc(-c2c3n(c4cccnc24)CCN(C2CC2)C3=O)c(F)c1	1.0	[0.9, 1.0]	True
test	COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc2ccc(Cl)cc12	1.0	[0.9, 1.0]	True
test	O=Cc1c(O)nc2ccccc2c1NCc1ccc(Cl)cc1	0.5385	[0.5, 0.7)	False
test	Cc1cccc(C)c1-c1cccc2c1CCN2C(=O)[C@@H]1CCCN1C#N	0.7407	[0.7, 0.9)	False
test	Cc1cc(Nc2ncnc3cnc(N4CCC(C)(O)CC4)nc23)c(Cl)cc1Oc1ccc2c(c1)ncn2C	0.4196	[0.3, 0.5)	False
test	CCOc1cc(-c2cc(NCCc3ccc4sccc4c3F)ncn2)ccc1CC(=O)O	1.0	[0.9, 1.0]	True
test	Cc1[nH][nH]c(=O)c1C(c1ccc(-c2ccc(Cl)c(Cl)c2)o1)c1c(C)[nH][nH]c1=O	0.7174	[0.7, 0.9)	False
test	Nc1cc(-c2ccc3c(N4CC[C@H]5CC[C@@H](C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)cccc2c1	0.2679	[0.0, 0.3)	False
test	CCOC(=O)Cn1c(=O)sn(C)c1=O	0.5455	[0.5, 0.7)	False
test	CN(C)c1cccc(C[NH2+]C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]2(Cc3ccccc3)CN(Cc3ccccc3)C(=O)N2)c1	0.5647	[0.5, 0.7)	False
test	CCN(CC)[C@H](C)CNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1	0.3523	[0.3, 0.5)	False
test	CC(F)(F)c1ncn(Cc2cc(-c3ccc(F)cc3)c(=O)[nH]n2)c(=O)c1Oc1cc(Cl)cc(C#N)c1	0.4706	[0.3, 0.5)	False
test	Oc1cccc(-c2cc3c(oc4ncccc43)c(N3CCOCC3)n2)c1	1.0	[0.9, 1.0]	True
test	O=C(COc1cccc2[nH]cc(S(=O)(=O)c3ccc4ccccc4c3)c12)NS(=O)(=O)c1cc(Cl)cc(Cl)c1	0.625	[0.5, 0.7)	False
test	Cc1c(F)cccc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cn1	1.0	[0.9, 1.0]	True
test	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCc3ccccc3C)[nH]c3ccc(Cl)cc23)c1	0.6	[0.5, 0.7)	False
test	CCCOc1cnc(CNC=C2C(=O)NC(=O)c3ccc(I)cc32)cc1O	1.0	[0.9, 1.0]	True
test	CCCCN(C)C(=O)[C@H]1OC(n2cnc3c(NC(CC)CC)ncnc32)[C@H](O)[C@@H]1O	0.4861	[0.3, 0.5)	False
test	Nc1ncnc2c1ncn2[C@@H]1C=C[C@H](OCC(=O)O)C1	0.4545	[0.3, 0.5)	False
test	CC(=O)N1CCN(Cc2c(-c3ccc(Cl)cc3Cl)nc3cnccn23)CC1	0.6429	[0.5, 0.7)	False
test	CC(=O)Nc1cc(Nc2ccc(F)c(OC(F)(F)F)c2)c2cc(C(=O)O)[nH]c2c1	1.0	[0.9, 1.0]	True
test	NCCN(CC=C(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(F)cc1	0.4615	[0.3, 0.5)	False
test	COc1cc2c(cc1OC)C(CCc1ccccc1)N(C(=O)c1ccc(C(F)(F)F)cc1)CC2	0.625	[0.5, 0.7)	False
test	CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	1.0	[0.9, 1.0]	False
test	CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1ccc(C(=O)NS(=O)(=O)c2ccc(C(=O)N[C@H](C(=O)N3C4CCC(CC4)[C@@H]3C(=O)NC(C(=O)C(F)(F)F)C(C)C)C(C)C)cc2)cc1	0.4286	[0.3, 0.5)	False
test	CSc1nc(-c2ccco2)nn1C(=O)c1cccs1	1.0	[0.9, 1.0]	True
test	CCc1cc(S(=O)(=O)Cc2nc3c(Cl)ccc(Cl)c3o2)c(=O)[nH]c1C	0.3	[0.3, 0.5)	False
test	COCCS(=O)(=O)C(C(=O)NCC(=O)NC1CC1)c1nc2cc(C(F)(F)F)c(-c3cnnc(C)c3)cc2s1	0.6136	[0.5, 0.7)	False
test	N#Cc1cc(Cl)cc(Oc2c(C(F)(F)F)ncn(Cc3cc(-c4ccc(F)cc4F)c(=O)[nH]n3)c2=O)c1	0.4706	[0.3, 0.5)	False
test	c1ccc(CN2CCC(COCc3ccc(-c4ccccc4)cc3)CC2)cc1	0.5556	[0.5, 0.7)	False
test	O=C1S/C(=C\c2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1c1ccc(OCCCN2CCN(CC3CC3)CC2)cc1	0.4211	[0.3, 0.5)	False
test	C[C@H](Nc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1	0.6	[0.5, 0.7)	False
test	CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3)c(F)c2)CC1	0.5068	[0.5, 0.7)	False
test	CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)[NH3+])C(=O)[O-]	0.9412	[0.9, 1.0]	False
test	O=C(c1ccccc1)N1CCC2(CC1)CCN(C(=O)N1CCCN(C3CCC3)CC1)C2	0.4717	[0.3, 0.5)	False
test	CC(=O)Nc1cc(-c2cnc(N(C)C)c(C(=O)Nc3ccc(F)cc3F)c2)ccn1	0.4321	[0.3, 0.5)	False
test	Cc1ccc2oc(=O)c(-c3cccc(OCCCBr)c3)cc2c1	0.4	[0.3, 0.5)	False
test	CCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1	0.7321	[0.7, 0.9)	False
test	OC(CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1	1.0	[0.9, 1.0]	True
test	C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(CC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C	0.4762	[0.3, 0.5)	False
test	Cc1cc(-c2nn(C)/c(=N/C3CCCCC3)s2)ccc1C(N)=O	1.0	[0.9, 1.0]	True
test	Cc1cc2c(-c3ccc[nH]c3=O)c(C(=O)[O-])n(Cc3cc4ccccc4nc3Cl)c2cc1F	0.494	[0.3, 0.5)	False
test	CC(c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1)N1CC(Oc2ncccn2)C1	1.0	[0.9, 1.0]	False
test	CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)cc1	0.7241	[0.7, 0.9)	False
test	CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O	1.0	[0.9, 1.0]	True
test	O=C(O)Cc1cc(=O)oc2cc(O)cc(O)c12	0.6	[0.5, 0.7)	False
test	C[C@@H]1COCCN1c1cc2n(n1)[C@@H](CC(F)(F)F)CNC2=O	0.3718	[0.3, 0.5)	False
test	Cn1cncc1C(OCc1ccc(C#N)cc1-c1cccc(Cl)c1)c1ccc(C(F)(F)F)cc1	1.0	[0.9, 1.0]	True
test	Clc1ccccc1-c1nnc2sc(C3COc4ccccc4O3)nn12	0.5667	[0.5, 0.7)	False
test	COC(=O)n1c(C(=O)NC2C(=O)N(CC(=O)N(c3ccccc3)C(C)C)c3ccccc3N(c3ccccc3)C2=O)cc2ccccc21	1.0	[0.9, 1.0]	True
test	COc1ccccc1C1CCN(CCCSc2nc3sc(C)c(C)c3c(=O)n2N)CC1	1.0	[0.9, 1.0]	True
test	CCN1c2ncc(CSc3nc(C)cc(C)n3)cc2C(=O)Nc2c(C)cc(Cl)nc21	1.0	[0.9, 1.0]	True
test	O=C1CC[C@H](/C=C/[C@@H](O)Cc2ccccc2)N1CCCCCCc1nnn[nH]1	0.4247	[0.3, 0.5)	False
test	O=C(C(Nc1ccccc1F)c1ccc2c(c1)CCO2)N1CCC[C@H]1c1ccccc1F	0.3529	[0.3, 0.5)	False
test	COC(=O)c1nn(C(=O)c2cccc(C)c2)c2cc([N+](=O)[O-])ccc12	1.0	[0.9, 1.0]	True
test	CCS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(C)(F)F)c2)C(=O)N1C	0.4444	[0.3, 0.5)	False
test	O=c1[nH]nc(SCc2ccccc2)nc1O	0.4583	[0.3, 0.5)	False
test	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(C#N)cc3)c2)c2cncnc21	0.8636	[0.7, 0.9)	False
test	CCOc1cccc(-n2cc(C(=O)N3CCN(c4cnc5ccccc5c4)C[C@@H]3CNC(=O)NC)nc2-c2ccc(C)cc2)c1	0.3465	[0.3, 0.5)	False
test	CC(C)Oc1nccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2C	1.0	[0.9, 1.0]	True
test	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O	1.0	[0.9, 1.0]	False
test	O=C(c1ccc(Br)cc1)c1coc2ccc(O)cc12	0.4545	[0.3, 0.5)	False
test	COc1cccc(C(=O)NC2CCCN(Cc3ccc4c(c3)OCO4)C2)c1	1.0	[0.9, 1.0]	True
